ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price
APD,2018-01-26,136.2257,144.1932,144.1932
APD,2021-06-17,262.5214,271.8259,271.8259
APD,2021-11-26,261.8482,284.1079,284.1079
APD,2022-01-18,258.0511,279.1099,279.1099
APD,2022-01-24,252.4617,279.1099,279.1099
APD,2022-01-25,249.1515,279.1099,279.1099
APD,2023-08-02,279.9029,287.2647,287.2647
APD,2025-07-30,285.8029,296.3841,296.3841
APD,2025-07-31,283.8444,296.3841,296.3841
APD,2026-02-13,275.1161,296.46,296.46
APH,2008-09-03,4.9591,5.7194,5.7194
APH,2011-02-22,6.1631,6.4607,6.4607
APH,2011-03-11,6.091,6.4936,6.4936
APH,2011-03-15,6.0089,6.4936,6.4936
APH,2011-03-24,5.8715,6.4936,6.4936
APH,2011-05-23,5.8529,6.3008,6.3008
APH,2011-05-24,5.7946,6.3008,6.3008
APH,2018-09-19,22.1495,22.7618,22.7618
APH,2018-09-24,22.0736,22.7618,22.7618
APH,2019-04-24,24.0323,24.7432,24.7432
APH,2022-12-19,36.8742,40.2553,40.2553
APO,2011-05-16,6.85,7.3545,7.3545
APO,2018-02-05,25.3015,27.9565,27.9565
APO,2018-02-06,24.7071,27.9565,27.9565
APO,2018-02-09,23.3751,27.9565,27.9565
APO,2018-03-01,24.0612,27.9565,27.9565
APO,2018-03-02,23.8505,27.9565,27.9565
APO,2025-01-10,152.4863,186.1003,186.1003
APO,2025-01-13,151.545,186.1003,186.1003
APO,2025-02-04,158.7939,186.1003,186.1003
APO,2025-02-11,154.7769,186.1003,186.1003
APO,2025-02-12,152.9065,186.1003,186.1003
APP,2022-04-18,46.341,58.27,58.27
APP,2022-09-14,24.7336,40.555,40.555
APP,2025-02-26,301.0625,525.15,525.15
APTV,2012-03-06,22.8683,25.263,25.263
APTV,2018-06-19,98.9432,101.8833,101.8833
APTV,2020-01-06,91.8584,98.7887,98.7887
APTV,2021-11-11,167.7087,180.81,180.81
APTV,2021-11-24,169.5023,180.81,180.81
APTV,2024-06-10,79.5693,85.56,85.56
ARE,2006-04-10,46.5743,49.5425,49.5425
ARE,2007-02-27,53.4908,60.5675,60.5675
ARE,2007-10-17,53.2025,57.2987,57.2987
ARE,2007-11-02,51.1647,57.2987,57.2987
ARE,2007-11-20,48.7384,57.2987,57.2987
ARE,2009-02-12,27.8797,37.1662,37.1662
ARE,2012-09-20,45.9777,47.8317,47.8317
ARE,2012-10-22,45.3548,47.8317,47.8317
ARE,2015-04-17,63.1145,70.0678,70.0678
ARE,2024-02-01,105.5217,120.3435,120.3435
ARE,2024-02-13,100.9352,120.3435,120.3435
ARE,2024-03-14,108.9596,120.3435,120.3435
ARE,2024-04-16,105.3435,120.3435,120.3435
ARE,2024-10-22,109.0086,115.1773,115.1773
ARE,2025-03-31,87.4826,98.7719,98.7719
ARE,2025-04-01,86.8102,98.7719,98.7719
ARE,2025-09-26,80.8693,85.5961,85.5961
ARES,2015-08-03,11.8037,14.01,14.01
ARES,2015-11-10,10.2697,12.6743,12.6743
ARES,2017-02-27,14.5353,16.1397,16.1397
ARES,2017-03-02,13.7243,16.1397,16.1397
ARES,2018-03-28,15.5509,19.4972,19.4972
ARES,2018-05-23,16.024,19.4972,19.4972
ARES,2021-11-23,75.1432,79.3663,79.3663
ARES,2021-11-24,74.1786,79.3663,79.3663
ARES,2025-08-19,177.1647,192.7927,192.7927
ARES,2025-08-20,174.375,192.7927,192.7927
ARM,2025-02-24,139.1384,182.88,182.88
ARM,2025-02-25,135.4012,182.88,182.88
ASML,2006-02-21,20.3188,22.2642,22.2642
ASML,2007-11-16,29.4496,32.6185,32.6185
ASML,2008-05-23,26.5352,27.954,27.954
ASML,2010-04-14,32.7375,34.2284,34.2284
ASML,2015-06-08,96.7744,103.0891,103.0891
ASML,2021-09-17,818.1384,857.7649,857.7649
ASML,2026-02-26,1434.0679,1547.22,1547.22
ATO,2012-07-24,25.0094,26.177,26.177
ATO,2012-07-25,24.8761,26.177,26.177
ATO,2020-08-21,86.9023,92.7211,92.7211
ATO,2020-09-01,84.8411,92.7211,92.7211
ATO,2020-09-08,83.5229,92.7211,92.7211
ATO,2022-08-04,105.5594,111.173,111.173
ATO,2022-12-16,105.4503,111.7438,111.7438
ATO,2022-12-30,103.0244,111.7438,111.7438
ATO,2023-01-03,102.2967,111.7438,111.7438
AVB,2007-02-09,72.6703,75.632,75.632
AVB,2007-02-26,69.8187,75.632,75.632
AVB,2015-01-29,121.2543,125.9892,125.9892
AVB,2016-07-27,130.5301,136.5157,136.5157
AVB,2016-08-17,128.6088,136.5157,136.5157
AVB,2016-08-19,127.5559,136.5157,136.5157
AVB,2016-08-22,126.8775,136.5157,136.5157
AVB,2016-08-24,125.7821,136.5157,136.5157
AVB,2020-07-20,123.2659,145.8999,145.8999
AVB,2020-07-22,120.9769,145.8999,145.8999
AVB,2020-07-27,119.1989,145.8999,145.8999
AVGO,2012-09-20,2.4396,2.7305,2.7305
AVGO,2012-11-15,2.3343,2.7305,2.7305
AVGO,2012-11-16,2.3091,2.7305,2.7305
AVGO,2017-11-29,21.1084,22.4595,22.4595
AVGO,2018-01-24,20.3237,22.4595,22.4595
AVGO,2018-06-25,20.5107,21.826,21.826
AVGO,2018-06-28,19.9062,21.826,21.826
AVGO,2019-04-25,25.9154,26.9537,26.9537
AVGO,2019-04-26,25.6427,26.9537,26.9537
AVGO,2019-05-06,25.7697,27.0164,27.0164
AVGO,2019-05-07,25.4146,27.0164,27.0164
AVGO,2019-05-09,25.0916,27.0164,27.0164
AVGO,2019-05-10,24.8313,27.0164,27.0164
AVGO,2020-01-09,26.3397,28.2078,28.2078
AVGO,2020-02-21,26.0918,28.5262,28.5262
AVY,2010-05-06,24.8862,30.5723,30.5723
AVY,2014-07-10,40.0884,41.3039,41.3039
AVY,2022-08-19,182.4246,191.034,191.034
AVY,2022-08-22,181.2827,191.034,191.034
AVY,2026-03-03,188.5825,198.5561,198.5561
AWK,2008-06-30,13.7791,15.3102,15.3102
AWK,2008-07-11,12.7341,15.3102,15.3102
AWK,2008-07-15,12.011,15.3102,15.3102
AWK,2008-10-10,11.427,15.3102,15.3102
AWK,2008-12-02,12.1264,15.3102,15.3102
AWK,2008-12-29,13.47,15.3102,15.3102
AWK,2010-01-22,15.0759,16.3616,16.3616
AWK,2010-01-26,14.862,16.3616,16.3616
AWK,2010-02-05,14.7399,16.3616,16.3616
AWK,2010-02-25,15.2017,16.3616,16.3616
AWK,2016-08-04,66.5116,70.5348,70.5348
AWK,2018-01-02,75.7718,78.7711,78.7711
AWK,2018-01-03,75.0934,78.7711,78.7711
AWK,2020-12-04,134.0208,155.3886,155.3886
AWK,2022-12-16,141.4463,150.4674,150.4674
AXON,2006-02-22,9.5698,11.31,11.31
AXON,2006-04-10,10.1526,11.38,11.38
AXON,2006-11-01,8.7569,10.2,10.2
AXON,2006-11-28,8.4092,10.2,10.2
AXON,2006-12-11,8.0588,10.2,10.2
AXON,2007-08-16,13.1224,19.36,19.36
AXON,2007-10-22,15.1567,19.36,19.36
AXON,2008-01-02,13.9975,19.36,19.36
AXON,2008-10-08,5.7067,7.63,7.63
AXON,2010-03-22,6.2934,7.88,7.88
AXON,2014-04-04,17.586,20.83,20.83
AXON,2017-07-07,23.883,28.17,28.17
AXON,2017-07-31,24.5017,28.17,28.17
AXON,2017-08-01,24.32,28.17,28.17
AXON,2018-07-30,65.5812,76.45,76.45
AXON,2021-03-04,143.9391,212.37,212.37
AXON,2021-03-05,140.2352,212.37,212.37
AXON,2021-03-25,127.2591,212.37,212.37
AXON,2021-04-19,146.1318,212.37,212.37
AXON,2021-08-10,183.6504,198.0,198.0
AXON,2021-08-11,181.4852,198.0,198.0
AXON,2025-09-03,713.5418,885.92,885.92
AXP,2006-03-23,39.111,40.737,40.737
AXP,2006-03-31,38.382,40.737,40.737
AXP,2006-04-07,38.3468,40.737,40.737
AXP,2014-07-08,79.7101,81.5663,81.5663
AXP,2014-07-10,79.2919,81.5663,81.5663
AXP,2014-07-17,79.0277,81.5663,81.5663
AXP,2014-07-25,77.982,81.5663,81.5663
AXP,2014-07-28,77.6561,81.5663,81.5663
AXP,2014-07-30,77.1125,81.5663,81.5663
AXP,2022-02-23,179.4984,189.8372,189.8372
AXP,2022-02-24,178.2891,189.8372,189.8372
AXP,2025-02-20,297.3322,322.8345,322.8345
AZO,2008-09-16,131.7357,143.8,143.8
AZO,2017-01-18,773.6418,813.7,813.7
AZO,2023-05-17,2670.8327,2750.0,2750.0
AZO,2025-09-23,4021.6845,4388.1099,4388.1099
AZO,2025-10-09,3949.2779,4388.1099,4388.1099
AZO,2026-03-03,3596.6164,3887.03,3887.03
BA,2006-05-15,61.3045,64.2256,64.2256
BA,2011-05-17,61.8863,64.7904,64.7904
BA,2011-05-23,61.4502,64.7904,64.7904
BA,2011-05-24,60.9658,64.7904,64.7904
BA,2016-05-18,118.9793,124.8087,124.8087
BA,2019-03-07,406.9188,435.5638,435.5638
BA,2020-06-11,168.671,234.2,234.2
BA,2020-07-27,169.3357,234.2,234.2
BA,2021-03-25,233.9467,278.57,278.57
BA,2021-04-19,243.2601,278.57,278.57
BA,2025-08-19,224.7828,242.69,242.69
BA,2026-01-27,241.8728,254.14,254.14
BA,2026-01-29,233.5231,254.35,254.35
BA,2026-01-30,230.3931,254.35,254.35
BA,2026-02-20,231.5827,254.35,254.35
BA,2026-02-23,229.6356,254.35,254.35
BA,2026-03-03,221.2819,254.35,254.35
BA,2026-03-05,218.7324,254.35,254.35
BAC,2006-11-27,36.2416,37.0385,37.0385
BAC,2006-12-01,36.0261,37.0385,37.0385
BAC,2007-10-15,36.1166,37.2546,37.2546
BAC,2008-01-04,28.3832,33.5422,33.5422
BAC,2008-01-07,28.1481,33.5422,33.5422
BAC,2010-04-16,14.2773,15.4128,15.4128
BAC,2012-04-09,6.9868,7.9042,7.9042
BAC,2015-08-12,13.9726,14.7538,14.7538
BAC,2015-12-09,13.5984,14.489,14.489
BAC,2015-12-11,13.4259,14.489,14.489
BAC,2015-12-14,13.2753,14.489,14.489
BAC,2018-08-10,25.8155,26.65,26.65
BAC,2020-01-24,28.9183,30.8295,30.8295
BAC,2022-02-17,41.6062,45.2642,45.2642
BAC,2023-02-10,32.4468,34.2002,34.2002
BAC,2023-02-21,31.7667,34.2002,34.2002
BAC,2023-03-02,30.892,34.2002,34.2002
BAC,2024-12-04,44.8974,46.7317,46.7317
BAC,2024-12-10,44.6383,46.7317,46.7317
BAC,2024-12-16,44.1817,46.7317,46.7317
BAC,2024-12-17,43.9743,46.7317,46.7317
BALL,2006-03-29,8.9946,9.279,9.279
BALL,2006-04-06,8.7983,9.279,9.279
BALL,2006-04-07,8.7256,9.279,9.279
BALL,2008-05-21,11.1221,11.797,11.797
BALL,2015-03-26,30.919,34.4088,34.4088
BALL,2015-04-30,32.0982,34.4088,34.4088
BALL,2015-06-04,31.456,34.4088,34.4088
BALL,2015-06-05,31.3308,34.4088,34.4088
BALL,2017-07-28,37.9984,39.113,39.113
BALL,2017-07-31,37.888,39.113,39.113
BALL,2018-03-20,36.2852,38.4319,38.4319
BALL,2020-12-02,87.5282,96.1005,96.1005
BALL,2020-12-03,86.5923,96.1005,96.1005
BALL,2021-01-04,83.708,96.1005,96.1005
BALL,2026-03-03,64.7705,68.0865,68.0865
BAX,2008-01-22,23.0793,24.9468,24.9468
BAX,2008-02-15,22.6772,24.9468,24.9468
BAX,2010-01-28,22.7883,24.5383,24.5383
BAX,2010-03-11,22.9792,24.5383,24.5383
BAX,2015-09-22,29.6261,36.7346,36.7346
BAX,2015-09-25,29.1792,36.7346,36.7346
BAX,2024-04-10,39.7602,42.2895,42.2895
BAX,2024-09-30,36.8329,39.5481,39.5481
BBY,2006-05-09,31.6774,33.5954,33.5954
BBY,2006-11-03,29.3546,33.1832,33.1832
BBY,2006-12-12,28.9978,33.1832,33.1832
BBY,2006-12-19,27.238,33.1832,33.1832
BBY,2007-02-23,27.9945,33.1832,33.1832
BBY,2008-07-10,22.1497,27.6483,27.6483
BBY,2008-09-16,24.4379,27.4332,27.4332
BBY,2010-05-03,26.5289,28.9726,28.9726
BBY,2010-05-04,26.1173,28.9726,28.9726
BBY,2010-11-30,25.5401,27.2865,27.2865
BBY,2012-09-18,11.0287,14.7159,14.7159
BBY,2015-09-22,25.3722,26.984,26.984
BBY,2015-09-24,25.1075,26.984,26.984
BBY,2020-10-22,93.3886,99.3505,99.3505
BBY,2020-10-23,92.5568,99.3505,99.3505
BBY,2021-05-19,91.7954,104.4995,104.4995
BBY,2023-08-02,71.8246,75.7389,75.7389
BBY,2023-08-04,70.796,75.7389,75.7389
BBY,2023-08-08,69.9821,75.7389,75.7389
BBY,2023-08-15,68.6786,75.7389,75.7389
BBY,2024-10-03,91.9682,97.158,97.158
BBY,2025-03-03,82.1499,87.0024,87.0024
BBY,2026-02-20,63.0471,73.42,73.42
BBY,2026-02-23,61.7421,73.42,73.42
BDX,2008-05-16,47.6046,51.4806,51.4806
BDX,2008-05-19,47.3193,51.4806,51.4806
BDX,2026-03-05,169.3736,187.35,187.35
BEN,2006-03-07,17.3105,18.0566,18.0566
BEN,2007-10-26,22.7085,24.9983,24.9983
BEN,2007-11-02,20.9991,24.9983,24.9983
BEN,2008-09-05,17.346,19.1515,19.1515
BEN,2008-09-10,16.758,19.1515,19.1515
BEN,2008-09-11,16.4456,19.1515,19.1515
BEN,2009-10-27,19.3941,20.7511,20.7511
BEN,2009-10-28,18.5944,20.7511,20.7511
BEN,2011-07-18,23.6929,25.6112,25.6112
BEN,2014-07-10,33.9868,34.9693,34.9693
BEN,2015-03-04,32.3248,33.2741,33.2741
BEN,2016-04-27,24.0578,25.5697,25.5697
BEN,2020-07-28,15.3866,18.4086,18.4086
BEN,2021-06-16,26.4525,28.5016,28.5016
BEN,2023-03-10,23.3523,29.3035,29.3035
BEN,2023-03-13,23.0521,29.3035,29.3035
BEN,2026-02-27,26.397,28.32,28.32
BEN,2026-03-02,26.066,28.32,28.32
BF.B,2006-10-10,10.7682,11.5124,11.5124
BF.B,2008-09-19,10.5606,12.1354,12.1354
BF.B,2008-10-09,9.7134,12.1354,12.1354
BF.B,2009-02-02,8.6588,10.424,10.424
BF.B,2014-07-10,30.5902,31.8935,31.8935
BF.B,2015-08-19,35.3472,36.9476,36.9476
BF.B,2017-07-05,32.8074,40.7162,40.7162
BF.B,2018-08-23,46.1725,48.601,48.601
BF.B,2018-08-28,45.9744,48.601,48.601
BF.B,2018-08-29,45.8116,48.601,48.601
BF.B,2018-09-10,44.8552,48.601,48.601
BF.B,2022-08-29,70.2321,73.0536,73.0536
BF.B,2023-03-01,60.1675,64.7203,64.7203
BF.B,2025-04-04,31.2011,37.9387,37.9387
BF.B,2025-07-31,28.052,30.8442,30.8442
BG,2008-06-12,76.2616,83.8211,83.8211
BG,2010-04-22,39.1323,49.7881,49.7881
BG,2015-01-05,64.692,67.6636,67.6636
BG,2015-06-05,65.5492,68.075,68.075
BG,2015-06-25,65.9857,68.075,68.075
BG,2017-06-29,56.1833,64.3922,64.3922
BG,2017-06-30,56.1833,64.3922,64.3922
BG,2017-08-31,56.5611,64.3922,64.3922
BG,2020-01-23,45.6969,48.4337,48.4337
BG,2021-05-19,75.1112,80.776,80.776
BG,2022-12-01,89.7859,96.6585,96.6585
BG,2022-12-02,86.2972,96.6585,96.6585
BG,2022-12-05,84.3724,96.6585,96.6585
BIIB,2006-02-28,46.3167,50.72,50.72
BIIB,2006-04-26,43.2322,50.72,50.72
BIIB,2006-05-19,44.806,50.72,50.72
BIIB,2007-11-07,71.0701,84.75,84.75
BIIB,2009-06-22,48.7428,55.34,55.34
BIIB,2009-06-29,47.2506,55.34,55.34
BIIB,2010-04-08,56.4136,60.28,60.28
BIIB,2014-03-07,324.224,353.47,353.47
BIIB,2016-08-24,307.5768,333.65,333.65
BIIB,2016-08-25,302.5267,333.65,333.65
BIIB,2017-01-11,286.6706,329.83,329.83
BIIB,2018-10-05,337.5444,388.67,388.67
BIIB,2022-02-03,214.2761,265.54,265.54
BIIB,2022-02-14,211.5462,265.54,265.54
BIIB,2022-02-24,201.2793,265.54,265.54
BIIB,2022-03-10,195.3012,265.54,265.54
BIIB,2022-11-28,291.3251,307.53,307.53
BIIB,2024-01-11,247.0784,268.3,268.3
BIIB,2024-07-15,221.4607,238.0,238.0
BK,2006-05-17,22.2828,25.4319,25.4319
BK,2008-01-09,30.2087,33.0517,33.0517
BK,2008-01-15,29.3776,33.0517,33.0517
BK,2008-01-16,28.8456,33.0517,33.0517
BK,2008-01-18,28.3131,33.0517,33.0517
BK,2008-01-22,27.555,33.0517,33.0517
BK,2009-04-21,18.1455,22.4481,22.4481
BK,2009-10-14,18.8198,21.7168,21.7168
BK,2010-04-16,21.6944,22.6011,22.6011
BK,2011-02-23,21.2469,22.7227,22.7227
BK,2012-04-09,16.66,17.721,17.721
BK,2012-04-19,16.2573,17.721,17.721
BK,2015-12-09,32.5462,34.4599,34.4599
BK,2016-12-19,36.9601,38.8645,38.8645
BK,2019-03-21,42.035,44.4282,44.4282
BK,2023-03-02,45.6883,48.087,48.087
BKNG,2014-03-13,1276.6331,1356.7597,1356.7597
BKNG,2018-03-27,2029.3655,2193.1052,2193.1052
BKNG,2018-03-28,2008.7331,2193.1052,2193.1052
BKNG,2018-04-02,1977.933,2193.1052,2193.1052
BKNG,2018-04-24,2032.1635,2193.1052,2193.1052
BKNG,2018-04-25,2004.1429,2193.1052,2193.1052
BKNG,2020-01-16,2008.868,2060.288,2060.288
BKNG,2025-07-30,5486.0693,5818.2422,5818.2422
BKNG,2025-08-01,5353.7302,5818.2422,5818.2422
BKR,2008-06-03,41.7422,44.1008,44.1008
BKR,2008-07-03,40.2741,44.5422,44.5422
BKR,2008-07-08,39.3477,44.5422,44.5422
BKR,2008-07-16,38.0448,44.5422,44.5422
BKR,2008-08-11,36.8555,44.5422,44.5422
BKR,2010-04-30,24.4457,27.565,27.565
BKR,2010-05-06,23.0618,27.565,27.565
BKR,2010-05-20,20.4956,27.565,27.565
BKR,2010-05-28,19.1659,27.565,27.565
BKR,2015-05-07,35.0921,37.5313,37.5313
BKR,2015-11-11,25.5954,31.2002,31.2002
BKR,2017-08-18,25.8419,32.1309,32.1309
BKR,2018-01-19,27.2781,29.6188,29.6188
BKR,2019-04-03,21.7115,23.5166,23.5166
BKR,2020-01-14,20.0915,21.846,21.846
BKR,2022-06-10,32.2268,35.3729,35.3729
BKR,2025-02-28,42.3025,48.1843,48.1843
BKR,2025-03-04,41.4231,48.1843,48.1843
BKR,2025-03-10,39.8059,48.1843,48.1843
BKR,2025-03-31,41.7843,48.1843,48.1843
BKR,2026-03-03,62.0701,67.0,67.0
BLDR,2008-06-23,5.2231,7.4348,7.4348
BLDR,2008-09-29,4.413,5.4668,5.4668
BLDR,2008-10-10,2.7783,5.4668,5.4668
BLDR,2008-11-13,2.397,5.4668,5.4668
BLDR,2010-05-07,3.391,4.3,4.3
BLDR,2014-07-08,7.1303,7.92,7.92
BLDR,2015-09-18,15.2743,16.69,16.69
BLDR,2015-09-22,14.8555,16.69,16.69
BLDR,2015-12-11,11.8012,15.72,15.72
BLDR,2018-01-30,21.3755,23.28,23.28
BLDR,2022-08-26,61.9237,74.48,74.48
BLDR,2024-04-02,198.8906,214.7,214.7
BLDR,2024-04-09,193.726,214.7,214.7
BLK,2006-06-12,79.9663,99.261,99.261
BLK,2007-02-26,105.182,113.3467,113.3467
BLK,2008-02-19,117.7272,148.2709,148.2709
BLK,2008-03-17,108.958,148.2709,148.2709
BLK,2008-04-22,124.0476,148.8096,148.8096
BLK,2008-05-20,131.9705,148.8096,148.8096
BLK,2008-08-19,132.7145,150.6293,150.6293
BLK,2008-09-05,133.5151,150.6293,150.6293
BLK,2008-09-17,120.8448,150.6293,150.6293
BLK,2008-09-18,113.1323,150.6293,150.6293
BLK,2008-10-09,98.6363,161.1822,161.1822
BLK,2008-10-10,98.6363,161.1822,161.1822
BLK,2012-04-10,139.6526,147.7885,147.7885
BLK,2012-04-18,137.5631,147.7885,147.7885
BLK,2015-12-03,273.2202,284.3824,284.3824
BLK,2017-01-12,298.8065,319.433,319.433
BLK,2019-05-07,391.5337,412.2403,412.2403
BLK,2019-05-09,384.4466,412.2403,412.2403
BLK,2021-11-16,847.7275,876.1592,876.1592
BLK,2023-02-07,677.9087,727.2325,727.2325
BLK,2026-02-03,1058.7455,1181.36,1181.36
BLK,2026-02-12,1025.0813,1181.36,1181.36
BMY,2007-07-25,15.5736,16.2083,16.2083
BMY,2007-11-02,14.4736,15.3539,15.3539
BMY,2007-11-05,14.3565,15.3539,15.3539
BMY,2007-12-28,13.7185,15.3539,15.3539
BMY,2009-01-06,12.0507,13.0033,13.0033
BMY,2012-01-05,21.2996,22.0733,22.0733
BMY,2014-01-23,36.0331,38.3688,38.3688
BMY,2021-08-25,56.1104,58.0676,58.0676
BMY,2024-04-05,46.6821,49.8996,49.8996
BR,2007-06-06,13.2834,15.7652,15.7652
BR,2007-12-18,15.5734,16.7773,16.7773
BR,2008-01-18,15.2499,16.7773,16.7773
BR,2008-01-22,15.0928,16.7773,16.7773
BR,2008-01-23,14.4596,16.7773,16.7773
BR,2008-06-25,15.3376,16.0735,16.0735
BR,2010-05-06,16.6108,17.4089,17.4089
BR,2010-05-10,16.0784,17.4089,17.4089
BR,2012-09-24,18.2265,18.8679,18.8679
BR,2014-01-07,31.1983,32.3366,32.3366
BR,2014-01-08,30.9271,32.3366,32.3366
BR,2018-09-19,117.0795,121.8805,121.8805
BR,2018-10-02,113.289,121.8805,121.8805
BR,2018-10-05,111.3605,121.8805,121.8805
BR,2018-10-08,110.5166,121.8805,121.8805
BR,2018-10-09,109.4508,121.8805,121.8805
BR,2019-07-30,117.4093,122.6742,122.6742
BRK.B,2006-01-03,58.4267,60.63,60.63
BRK.B,2007-12-12,95.7746,101.18,101.18
BRK.B,2008-01-09,86.2924,101.18,101.18
BRK.B,2008-01-10,85.1393,101.18,101.18
BRK.B,2008-03-03,89.9934,101.18,101.18
BRK.B,2008-03-10,87.1209,101.18,101.18
BRK.B,2020-01-24,226.4503,231.61,231.61
BRK.B,2021-06-08,285.7848,295.08,295.08
BRK.B,2021-06-14,282.1567,295.08,295.08
BRK.B,2025-12-08,496.4284,516.85,516.85
BRK.B,2026-01-02,493.2309,516.85,516.85
BRK.B,2026-01-20,485.3203,516.85,516.85
BRK.B,2026-01-28,472.5673,516.85,516.85
BRO,2006-10-02,12.0,13.0581,13.0581
BRO,2006-10-11,11.8133,13.0581,13.0581
BRO,2007-10-22,10.4435,11.8347,11.8347
BRO,2008-10-10,7.4062,11.2798,11.2798
BRO,2009-06-23,7.992,8.451,8.451
BRO,2011-04-18,11.061,11.5793,11.5793
BRO,2012-07-20,11.2499,12.2643,12.2643
BRO,2012-07-23,11.1251,12.2643,12.2643
BRO,2013-11-04,13.9596,14.9013,14.9013
BRO,2017-01-12,20.2823,21.1782,21.1782
BRO,2017-01-24,19.9563,21.1782,21.1782
BRO,2017-01-30,19.5506,21.1782,21.1782
BRO,2020-02-24,45.1858,46.6759,46.6759
BSX,2005-12-05,25.6535,27.82,27.82
BSX,2005-12-29,24.5309,27.82,27.82
BSX,2005-12-30,24.3511,27.82,27.82
BSX,2006-01-03,24.144,27.82,27.82
BSX,2007-02-06,17.4742,18.69,18.69
BSX,2009-09-02,10.9757,11.67,11.67
BSX,2010-01-28,8.6914,9.79,9.79
BSX,2011-09-06,6.1996,7.55,7.55
BSX,2011-09-09,6.1935,7.55,7.55
BSX,2011-09-12,6.1074,7.55,7.55
BSX,2012-03-05,5.8382,6.41,6.41
BSX,2014-02-03,12.9816,14.08,14.08
BSX,2014-02-04,12.8409,14.08,14.08
BSX,2014-02-05,12.4935,14.08,14.08
BSX,2014-03-03,12.8146,14.08,14.08
BSX,2019-07-24,41.5912,43.66,43.66
BSX,2020-09-17,39.526,42.37,42.37
BSX,2025-09-10,104.9963,109.5,109.5
BSX,2025-09-12,102.4806,109.5,109.5
BX,2010-04-16,6.6736,7.0604,7.0604
BX,2010-04-28,6.4028,7.0604,7.0604
BX,2010-05-04,6.1933,7.0604,7.0604
BX,2010-05-05,6.034,7.0604,7.0604
BX,2012-03-02,7.3892,8.4277,8.4277
BX,2015-11-09,20.0135,21.6883,21.6883
BX,2015-11-10,19.6823,21.6883,21.6883
BX,2015-11-13,19.0753,21.6883,21.6883
BX,2015-12-08,18.335,21.6883,21.6883
BX,2016-05-13,16.5546,18.9227,18.9227
BX,2018-02-02,24.837,26.8343,26.8343
BX,2018-02-05,24.4632,26.8343,26.8343
BX,2018-02-06,23.9627,26.8343,26.8343
BX,2018-03-02,23.8065,26.8343,26.8343
BX,2022-02-24,99.6026,120.6279,120.6279
BX,2022-08-22,88.4996,99.1587,99.1587
BX,2022-09-01,82.4159,99.1587,99.1587
BX,2024-01-03,114.2148,124.845,124.845
BX,2026-01-07,151.0726,162.0071,162.0071
BXP,2007-02-09,57.7772,61.7027,61.7027
BXP,2007-02-26,55.6977,61.7027,61.7027
BXP,2008-05-09,49.5493,54.2991,54.2991
BXP,2008-06-02,48.2833,54.2991,54.2991
BXP,2008-06-10,47.293,54.2991,54.2991
BXP,2008-06-24,47.2931,54.2991,54.2991
BXP,2013-05-29,64.2685,68.2647,68.2647
BXP,2016-08-24,94.8152,97.3515,97.3515
BXP,2018-01-10,87.1666,91.8247,91.8247
BXP,2018-01-11,86.6673,91.8247,91.8247
BXP,2023-02-24,55.8349,66.8131,66.8131
BXP,2024-01-17,59.8752,65.6021,65.6021
BXP,2025-10-08,72.2249,77.799,77.799
BXP,2026-01-28,62.9248,72.4306,72.4306
C,2008-05-07,174.7007,194.0562,194.0562
C,2008-11-06,85.0759,171.8006,171.8006
C,2013-06-05,37.106,39.8437,39.8437
C,2014-03-12,35.6352,37.5229,37.5229
C,2015-08-12,42.3283,45.4482,45.4482
C,2015-12-09,39.1137,42.1745,42.1745
C,2023-02-10,44.6299,47.7295,47.7295
C,2023-02-21,45.0572,47.7295,47.7295
C,2023-07-06,41.3908,45.2408,45.2408
CAG,2005-11-15,8.7552,9.4356,9.4356
CAG,2007-01-18,10.5936,11.244,11.244
CAG,2007-01-26,10.3642,11.244,11.244
CAG,2007-01-30,10.2715,11.244,11.244
CAG,2008-01-15,9.265,10.7071,10.7071
CAG,2008-06-13,9.4617,10.17,10.17
CAG,2012-02-16,12.6827,12.9763,12.9763
CAG,2015-08-20,23.4324,24.2679,24.2679
CAG,2017-03-08,28.561,29.563,29.563
CAG,2017-03-21,28.736,29.563,29.563
CAG,2017-06-29,25.7211,28.6875,28.6875
CAG,2019-05-02,22.3613,23.3557,23.3557
CAG,2020-08-28,29.343,30.5603,30.5603
CAG,2020-09-03,28.9597,30.5603,30.5603
CAG,2020-09-04,28.4713,30.5603,30.5603
CAG,2023-01-18,32.2975,34.6958,34.6958
CAG,2023-03-01,30.2137,34.6958,34.6958
CAG,2023-03-09,29.6016,34.6958,34.6958
CAH,2008-06-10,25.1406,26.5271,26.5271
CAH,2010-07-01,22.3583,24.2296,24.2296
CAH,2015-04-28,65.8671,68.197,68.197
CAH,2017-07-27,59.1842,62.1904,62.1904
CAH,2018-01-30,56.6594,59.8142,59.8142
CAH,2018-12-10,42.0429,47.2441,47.2441
CAH,2021-04-27,53.0824,55.7986,55.7986
CAH,2021-05-05,53.3012,55.7986,55.7986
CAH,2022-11-11,69.5924,76.8101,76.8101
CAH,2024-03-13,107.279,111.8125,111.8125
CAH,2024-04-09,104.7764,112.5008,112.5008
CARR,2021-09-13,52.1928,55.2564,55.2564
CAT,2007-08-15,46.3353,54.0855,54.0855
CAT,2007-10-15,48.3865,51.4372,51.4372
